StoreID,ITEMCODE,SALESDATE,Vendas Unidades,PVP
ST0680,IT0805,20181205,3,5.18 €
ST0680,IT0805,20181223,3,5.18 €
ST0680,IT0805,20181213,3,3.89 €
ST0680,IT0805,20181214,3,3.89 €
ST0680,IT0805,20190120,9,5.18 €
ST0680,IT0805,20190116,6,5.18 €
ST0680,IT0805,20190108,3,5.18 €
ST0680,IT0805,20190113,3,5.18 €
ST0680,IT0805,20190115,3,5.18 €
ST0680,IT0805,20190119,3,5.18 €
ST0680,IT0805,20190122,3,5.18 €
ST0680,IT0805,20190123,3,5.18 €
ST0680,IT0805,20190127,3,5.18 €
ST0680,IT0805,20190129,3,5.18 €
ST0680,IT0805,20190218,12,3.89 €
ST0680,IT0805,20190220,9,3.89 €
ST0680,IT0805,20190222,9,3.89 €
ST0680,IT0805,20190223,9,3.89 €
ST0680,IT0805,20190201,6,5.18 €
ST0680,IT0805,20190224,6,3.89 €
ST0680,IT0805,20190202,3,5.18 €
ST0680,IT0805,20190204,3,5.18 €
ST0680,IT0805,20190207,3,5.18 €
ST0680,IT0805,20190209,3,5.18 €
ST0680,IT0805,20190211,3,5.18 €
ST0680,IT0805,20190216,3,5.18 €
ST0680,IT0805,20190219,3,3.89 €
ST0680,IT0805,20190228,3,3.89 €
ST0680,IT0805,20190330,36,3.89 €
ST0680,IT0805,20190329,30,3.89 €
ST0680,IT0805,20190323,21,3.89 €
ST0680,IT0805,20190325,21,3.89 €
ST0680,IT0805,20190324,18,3.89 €
ST0680,IT0805,20190326,15,3.89 €
ST0680,IT0805,20190327,15,3.89 €
ST0680,IT0805,20190331,15,3.89 €
ST0680,IT0805,20190302,9,3.89 €
ST0680,IT0805,20190322,9,3.89 €
ST0680,IT0805,20190328,9,3.89 €
ST0680,IT0805,20190320,6,3.89 €
ST0680,IT0805,20190311,3,5.18 €
ST0680,IT0805,20190315,3,5.18 €
ST0680,IT0805,20190317,3,5.18 €
ST0680,IT0805,20190304,3,3.89 €
ST0680,IT0805,20190321,3,3.89 €
ST0680,IT0805,20190402,6,5.18 €
ST0680,IT0805,20190408,6,5.18 €
ST0680,IT0805,20190418,6,5.18 €
ST0680,IT0805,20190420,6,5.18 €
ST0680,IT0805,20190401,6,3.89 €
ST0680,IT0805,20190403,3,5.18 €
ST0680,IT0805,20190406,3,5.18 €
ST0680,IT0805,20190414,3,5.18 €
ST0680,IT0805,20190415,3,5.18 €
ST0680,IT0805,20190417,3,5.18 €
ST0680,IT0805,20190419,3,5.18 €
ST0680,IT0805,20190427,3,5.18 €
ST0680,IT0805,20190429,3,5.18 €
ST0680,IT0805,20190502,9,5.18 €
ST0680,IT0805,20190512,9,5.18 €
ST0680,IT0805,20190506,6,5.18 €
ST0680,IT0805,20190523,6,5.18 €
ST0680,IT0805,20190501,3,5.18 €
ST0680,IT0805,20190511,3,5.18 €
ST0680,IT0805,20190519,3,5.18 €
ST0680,IT0805,20190521,3,5.18 €
ST0680,IT0805,20190525,3,5.18 €
ST0680,IT0805,20190529,3,5.18 €
ST0680,IT0805,20190623,21,3.89 €
ST0680,IT0805,20190616,18,3.89 €
ST0680,IT0805,20190621,18,3.89 €
ST0680,IT0805,20190617,15,3.89 €
ST0680,IT0805,20190619,12,3.89 €
ST0680,IT0805,20190620,9,3.89 €
ST0680,IT0805,20190611,6,3.89 €
ST0680,IT0805,20190613,6,3.89 €
ST0680,IT0805,20190615,6,3.89 €
ST0680,IT0805,20190618,6,3.89 €
ST0680,IT0805,20190624,6,3.89 €
ST0680,IT0805,20190603,3,5.18 €
ST0680,IT0805,20190604,3,5.18 €
ST0680,IT0805,20190625,3,5.18 €
ST0680,IT0805,20190610,3,3.89 €
ST0680,IT0805,20190614,3,3.89 €
ST0680,IT0805,20190622,3,3.89 €
ST0680,IT0805,20190704,6,5.18 €
ST0680,IT0805,20190705,3,5.18 €
ST0680,IT0805,20190708,3,5.18 €
ST0680,IT0805,20190711,3,5.18 €
ST0680,IT0805,20190716,3,5.18 €
ST0680,IT0805,20190721,3,5.18 €
ST0680,IT0805,20190730,3,5.18 €
ST0680,IT0805,20190829,6,5.18 €
ST0680,IT0805,20190803,3,5.18 €
ST0680,IT0805,20190807,3,5.18 €
ST0680,IT0805,20190815,3,5.18 €
ST0680,IT0805,20190819,3,5.18 €
ST0680,IT0805,20190922,9,5.18 €
ST0680,IT0805,20190930,6,5.18 €
ST0680,IT0805,20190901,3,5.18 €
ST0680,IT0805,20190911,3,5.18 €
ST0680,IT0805,20190914,3,5.18 €
ST0680,IT0805,20190915,3,5.18 €
ST0680,IT0805,20190917,3,5.18 €
ST0680,IT0805,20190921,3,5.18 €
ST0680,IT0805,20190923,3,5.18 €
ST0680,IT0805,20191005,9,5.18 €
ST0680,IT0805,20191007,6,5.18 €
ST0680,IT0805,20191019,6,3.89 €
ST0680,IT0805,20191012,3,5.18 €
ST0680,IT0805,20191030,3,5.18 €
ST0680,IT0805,20191020,3,3.89 €
ST0680,IT0805,20191027,3,3.89 €
ST0680,IT0805,20191101,3,5.18 €
ST0680,IT0805,20191107,3,5.18 €
ST0680,IT0805,20191109,3,5.18 €
ST0680,IT0805,20191112,3,5.18 €
ST0680,IT0805,20191117,3,5.18 €
ST0680,IT0805,20191118,3,5.18 €
ST0680,IT0805,20191123,3,5.18 €
ST0680,IT0805,20191124,3,5.18 €
ST0680,IT0805,20191129,3,5.18 €
ST0680,IT0805,20191130,3,5.18 €
ST0680,IT0805,20191215,9,3.89 €
ST0680,IT0805,20191211,6,3.89 €
ST0680,IT0805,20191214,6,3.89 €
ST0680,IT0805,20191209,3,5.18 €
ST0680,IT0805,20191221,3,5.18 €
ST0680,IT0805,20191210,3,3.89 €
ST0680,IT0805,20200106,3,5.18 €
ST0680,IT0805,20200113,3,5.18 €
ST0680,IT0805,20200115,3,5.18 €
ST0680,IT0805,20200123,3,5.18 €
ST0680,IT0810,20181029,24,7.49 €
ST0680,IT0810,20181020,12,7.49 €
ST0680,IT0810,20181024,12,7.49 €
ST0680,IT0810,20181025,9,7.49 €
ST0680,IT0810,20181028,9,7.49 €
ST0680,IT0810,20181019,6,7.49 €
ST0680,IT0810,20181023,6,7.49 €
ST0680,IT0810,20181026,6,7.49 €
ST0680,IT0810,20181031,6,7.49 €
ST0680,IT0810,20181017,3,7.49 €
ST0680,IT0810,20181018,3,7.49 €
ST0680,IT0810,20181021,3,7.49 €
ST0680,IT0810,20181030,3,7.49 €
ST0680,IT0810,20181130,33,9.98 €
ST0680,IT0810,20181111,21,9.98 €
ST0680,IT0810,20181129,15,9.98 €
ST0680,IT0810,20181116,12,9.98 €
ST0680,IT0810,20181122,12,9.98 €
ST0680,IT0810,20181101,12,7.49 €
ST0680,IT0810,20181114,9,9.98 €
ST0680,IT0810,20181117,9,9.98 €
ST0680,IT0810,20181126,9,9.98 €
ST0680,IT0810,20181105,9,7.49 €
ST0680,IT0810,20181106,6,9.98 €
ST0680,IT0810,20181109,6,9.98 €
ST0680,IT0810,20181112,6,9.98 €
ST0680,IT0810,20181113,6,9.98 €
ST0680,IT0810,20181119,6,9.98 €
ST0680,IT0810,20181123,6,9.98 €
ST0680,IT0810,20181125,6,9.98 €
ST0680,IT0810,20181127,6,9.98 €
ST0680,IT0810,20181128,6,9.98 €
ST0680,IT0810,20181110,3,9.98 €
ST0680,IT0810,20181115,3,9.98 €
ST0680,IT0810,20181118,3,9.98 €
ST0680,IT0810,20181121,3,9.98 €
ST0680,IT0810,20181124,3,9.98 €
ST0680,IT0810,20181103,3,7.49 €
ST0680,IT0810,20181219,90,5.19 €
ST0680,IT0810,20181218,84,5.19 €
ST0680,IT0810,20181220,63,5.19 €
ST0680,IT0810,20181202,48,9.98 €
ST0680,IT0810,20181201,36,9.98 €
ST0680,IT0810,20181215,30,9.98 €
ST0680,IT0810,20181213,21,9.98 €
ST0680,IT0810,20181217,21,9.98 €
ST0680,IT0810,20181208,21,7.49 €
ST0680,IT0810,20181207,18,7.49 €
ST0680,IT0810,20181203,15,9.98 €
ST0680,IT0810,20181205,15,9.98 €
ST0680,IT0810,20181212,15,9.98 €
ST0680,IT0810,20181216,15,9.98 €
ST0680,IT0810,20181210,15,7.49 €
ST0680,IT0810,20181211,12,9.98 €
ST0680,IT0810,20181214,12,9.98 €
ST0680,IT0810,20181209,12,7.49 €
ST0680,IT0810,20181221,12,5.19 €
ST0680,IT0810,20181204,6,9.98 €
ST0680,IT0810,20181206,6,9.98 €
ST0680,IT0810,20191023,6,9.98 €
ST0680,IT0810,20191025,6,9.98 €
ST0680,IT0810,20191030,6,9.98 €
ST0680,IT0810,20191020,3,9.98 €
ST0680,IT0810,20191022,3,9.98 €
ST0680,IT0810,20191024,3,9.98 €
ST0680,IT0810,20191027,3,9.98 €
ST0680,IT0810,20191028,3,9.98 €
ST0680,IT0810,20191029,3,9.98 €
ST0680,IT0810,20191123,51,6.98 €
ST0680,IT0810,20191122,48,6.98 €
ST0680,IT0810,20191121,27,6.98 €
ST0680,IT0810,20191110,24,9.98 €
ST0680,IT0810,20191120,24,6.98 €
ST0680,IT0810,20191111,18,9.98 €
ST0680,IT0810,20191129,18,9.98 €
ST0680,IT0810,20191130,18,9.98 €
ST0680,IT0810,20191109,15,9.98 €
ST0680,IT0810,20191106,12,9.98 €
ST0680,IT0810,20191107,12,9.98 €
ST0680,IT0810,20191124,12,6.98 €
ST0680,IT0810,20191105,9,9.98 €
ST0680,IT0810,20191108,9,9.98 €
ST0680,IT0810,20191116,9,9.98 €
ST0680,IT0810,20191117,9,9.98 €
ST0680,IT0810,20191119,9,6.98 €
ST0680,IT0810,20191113,6,9.98 €
ST0680,IT0810,20191125,6,6.98 €
ST0680,IT0810,20191102,3,9.98 €
ST0680,IT0810,20191112,3,9.98 €
ST0680,IT0810,20191114,3,9.98 €
ST0680,IT0810,20191115,3,9.98 €
ST0680,IT0810,20191118,3,9.98 €
ST0680,IT0810,20191126,3,9.98 €
ST0680,IT0810,20191128,3,9.98 €
ST0680,IT0810,20191214,78,9.98 €
ST0680,IT0810,20191221,63,6.38 €
ST0680,IT0810,20191215,57,9.98 €
ST0680,IT0810,20191222,51,6.38 €
ST0680,IT0810,20191223,48,6.38 €
ST0680,IT0810,20191224,42,6.38 €
ST0680,IT0810,20191213,39,9.98 €
ST0680,IT0810,20191218,39,6.38 €
ST0680,IT0810,20191217,36,6.38 €
ST0680,IT0810,20191209,33,7.49 €
ST0680,IT0810,20191219,33,6.38 €
ST0680,IT0810,20191203,24,9.98 €
ST0680,IT0810,20191220,24,6.38 €
ST0680,IT0810,20191207,21,7.49 €
ST0680,IT0810,20191212,18,9.98 €
ST0680,IT0810,20191206,18,7.49 €
ST0680,IT0810,20191210,15,9.98 €
ST0680,IT0810,20191204,12,9.98 €
ST0680,IT0810,20191211,12,9.98 €
ST0680,IT0810,20191216,12,9.98 €
ST0680,IT0810,20191208,12,7.49 €
ST0680,IT0810,20191201,3,9.98 €
ST0680,IT0810,20191205,3,9.98 €
ST0680,IT0810,20200104,6,9.98 €
ST0680,IT0810,20200103,3,9.98 €
ST0680,IT0810,20200108,3,9.98 €
ST0680,IT0811,20181127,24,15.98 €
ST0680,IT0811,20181107,15,15.98 €
ST0680,IT0811,20181110,15,15.98 €
ST0680,IT0811,20181130,15,15.98 €
ST0680,IT0811,20181106,9,15.98 €
ST0680,IT0811,20181117,9,15.98 €
ST0680,IT0811,20181119,9,15.98 €
ST0680,IT0811,20181116,6,15.98 €
ST0680,IT0811,20181118,6,15.98 €
ST0680,IT0811,20181123,6,15.98 €
ST0680,IT0811,20181124,6,15.98 €
ST0680,IT0811,20181125,6,15.98 €
ST0680,IT0811,20181128,6,15.98 €
ST0680,IT0811,20181105,3,15.98 €
ST0680,IT0811,20181112,3,15.98 €
ST0680,IT0811,20181113,3,15.98 €
ST0680,IT0811,20181122,3,15.98 €
ST0680,IT0811,20181126,3,15.98 €
ST0680,IT0811,20181208,186,7.49 €
ST0680,IT0811,20181210,117,7.49 €
ST0680,IT0811,20181205,78,8.48 €
ST0680,IT0811,20181221,69,7.49 €
ST0680,IT0811,20181218,66,9.98 €
ST0680,IT0811,20181220,66,9.74 €
ST0680,IT0811,20181206,63,8.48 €
ST0680,IT0811,20181219,57,9.74 €
ST0680,IT0811,20181209,57,7.49 €
ST0680,IT0811,20181204,54,8.48 €
ST0680,IT0811,20181207,45,8.42 €
ST0680,IT0811,20181215,39,14.98 €
ST0680,IT0811,20181211,18,14.98 €
ST0680,IT0811,20181216,18,14.98 €
ST0680,IT0811,20181217,18,14.98 €
ST0680,IT0811,20181201,15,15.98 €
ST0680,IT0811,20181202,15,15.98 €
ST0680,IT0811,20181212,15,14.98 €
ST0680,IT0811,20181213,15,14.98 €
ST0680,IT0811,20181214,9,14.98 €
ST0680,IT0811,20181203,6,15.98 €
ST0680,IT0811,20181223,6,7.49 €
ST0680,IT0811,20181224,3,7.49 €
ST0680,IT0811,20190112,3,15.98 €
ST0680,IT0811,20190113,3,15.98 €
ST0680,IT0811,20190104,3,14.98 €
ST0680,IT0811,20191130,138,9.98 €
ST0680,IT0811,20191128,72,9.98 €
ST0680,IT0811,20191127,69,9.98 €
ST0680,IT0811,20191129,63,9.98 €
ST0680,IT0811,20191126,36,9.98 €
ST0680,IT0811,20191107,12,15.98 €
ST0680,IT0811,20191109,9,15.98 €
ST0680,IT0811,20191117,9,15.98 €
ST0680,IT0811,20191111,6,15.98 €
ST0680,IT0811,20191115,6,15.98 €
ST0680,IT0811,20191116,6,15.98 €
ST0680,IT0811,20191123,6,15.98 €
ST0680,IT0811,20191124,6,15.98 €
ST0680,IT0811,20191104,3,15.98 €
ST0680,IT0811,20191106,3,15.98 €
ST0680,IT0811,20191113,3,15.98 €
ST0680,IT0811,20191114,3,15.98 €
ST0680,IT0811,20191118,3,15.98 €
ST0680,IT0811,20191120,3,15.98 €
ST0680,IT0811,20191122,3,15.98 €
ST0680,IT0811,20191219,153,7.98 €
ST0680,IT0811,20191218,135,7.98 €
ST0680,IT0811,20191220,120,7.98 €
ST0680,IT0811,20191217,105,7.98 €
ST0680,IT0811,20191201,75,9.98 €
ST0680,IT0811,20191207,57,11.98 €
ST0680,IT0811,20191221,54,7.98 €
ST0680,IT0811,20191202,51,9.98 €
ST0680,IT0811,20191215,36,15.98 €
ST0680,IT0811,20191214,33,15.98 €
ST0680,IT0811,20191203,24,13.73 €
ST0680,IT0811,20191208,24,11.98 €
ST0680,IT0811,20191204,18,15.98 €
ST0680,IT0811,20191211,18,15.98 €
ST0680,IT0811,20191213,18,15.98 €
ST0680,IT0811,20191206,15,11.98 €
ST0680,IT0811,20191210,12,15.98 €
ST0680,IT0811,20191216,12,15.98 €
ST0680,IT0811,20191209,12,11.98 €
ST0680,IT0811,20191212,6,15.98 €
ST0680,IT0811,20191205,3,15.98 €
ST0680,IT0811,20191223,3,7.98 €
ST0680,IT0812,20181125,9,29.98 €
ST0680,IT0812,20181129,9,29.98 €
ST0680,IT0812,20181112,6,29.98 €
ST0680,IT0812,20181114,6,29.98 €
ST0680,IT0812,20181126,6,29.98 €
ST0680,IT0812,20181128,6,29.98 €
ST0680,IT0812,20181106,3,29.98 €
ST0680,IT0812,20181108,3,29.98 €
ST0680,IT0812,20181109,3,29.98 €
ST0680,IT0812,20181111,3,29.98 €
ST0680,IT0812,20181113,3,29.98 €
ST0680,IT0812,20181117,3,29.98 €
ST0680,IT0812,20181122,3,29.98 €
ST0680,IT0812,20181123,3,29.98 €
ST0680,IT0812,20181127,3,29.98 €
ST0680,IT0812,20181130,3,29.98 €
ST0680,IT0812,20181211,105,14.99 €
ST0680,IT0812,20181213,102,14.99 €
ST0680,IT0812,20181212,81,14.99 €
ST0680,IT0812,20181214,81,14.99 €
ST0680,IT0812,20181215,72,14.99 €
ST0680,IT0812,20181222,51,14.99 €
ST0680,IT0812,20181221,45,14.99 €
ST0680,IT0812,20181216,24,14.99 €
ST0680,IT0812,20181207,21,22.49 €
ST0680,IT0812,20181208,21,22.49 €
ST0680,IT0812,20181201,18,29.98 €
ST0680,IT0812,20181204,18,29.98 €
ST0680,IT0812,20181206,18,29.98 €
ST0680,IT0812,20181205,9,29.98 €
ST0680,IT0812,20181210,9,22.49 €
ST0680,IT0812,20181202,6,29.98 €
ST0680,IT0812,20181203,6,29.98 €
ST0680,IT0812,20181209,6,22.49 €
ST0680,IT0812,20181217,6,14.99 €
ST0680,IT0812,20181219,3,19.48 €
ST0680,IT0812,20181223,3,14.99 €
ST0680,IT0812,20190110,6,29.98 €
ST0680,IT0812,20190113,3,29.98 €
ST0680,IT0812,20190114,3,29.98 €
ST0680,IT0812,20190118,3,29.98 €
ST0680,IT0812,20190121,3,29.98 €
ST0680,IT0812,20190124,3,29.98 €
ST0680,IT0812,20190125,3,29.98 €
ST0680,IT0812,20190127,3,29.98 €
ST0680,IT0812,20190131,3,29.98 €
ST0680,IT0812,20190220,3,29.98 €
ST0680,IT0812,20190208,3,14.99 €
ST0680,IT0812,20190214,3,14.99 €
ST0680,IT0812,20191109,9,29.98 €
ST0680,IT0812,20191118,6,29.98 €
ST0680,IT0812,20191123,6,29.98 €
ST0680,IT0812,20191126,6,29.98 €
ST0680,IT0812,20191127,6,29.98 €
ST0680,IT0812,20191105,3,29.98 €
ST0680,IT0812,20191108,3,29.98 €
ST0680,IT0812,20191113,3,29.98 €
ST0680,IT0812,20191117,3,29.98 €
ST0680,IT0812,20191119,3,29.98 €
ST0680,IT0812,20191121,3,29.98 €
ST0680,IT0812,20191122,3,29.98 €
ST0680,IT0812,20191124,3,29.98 €
ST0680,IT0812,20191129,3,29.98 €
ST0680,IT0812,20191130,3,29.98 €
ST0680,IT0812,20191217,96,14.99 €
ST0680,IT0812,20191209,87,14.99 €
ST0680,IT0812,20191218,75,14.99 €
ST0680,IT0812,20191204,63,14.99 €
ST0680,IT0812,20191206,57,14.99 €
ST0680,IT0812,20191208,54,14.99 €
ST0680,IT0812,20191205,48,14.99 €
ST0680,IT0812,20191207,45,14.99 €
ST0680,IT0812,20191215,30,29.98 €
ST0680,IT0812,20191219,24,14.99 €
ST0680,IT0812,20191203,15,14.99 €
ST0680,IT0812,20191220,15,14.99 €
ST0680,IT0812,20191210,12,29.98 €
ST0680,IT0812,20191216,12,29.98 €
ST0680,IT0812,20191211,9,34.98 €
ST0680,IT0812,20191214,9,29.98 €
ST0680,IT0812,20191201,6,29.98 €
ST0680,IT0812,20191212,6,29.98 €
ST0680,IT0812,20191213,6,29.98 €
ST0680,IT0812,20191222,3,14.99 €
ST0680,IT0317,20200123,15,5.98 €
ST0680,IT0317,20200117,3,5.98 €
ST0680,IT0317,20200121,3,5.98 €
ST0680,IT0317,20200126,3,5.98 €
ST0680,IT0317,20200127,3,5.98 €
ST0680,IT0322,20200116,12,5.98 €
ST0680,IT0322,20200113,6,5.98 €
ST0680,IT0322,20200119,6,5.98 €
ST0680,IT0322,20200117,3,5.98 €
ST0680,IT0322,20200121,3,5.98 €
ST0680,IT0322,20200122,3,5.98 €
ST0680,IT0322,20200124,3,5.98 €
ST0680,IT0322,20200125,3,5.98 €
ST0680,IT0322,20200126,3,5.98 €
ST0680,IT0322,20200127,3,5.98 €
ST0680,IT0875,20200112,12,5.98 €
ST0680,IT0875,20200115,9,5.98 €
ST0680,IT0875,20200118,3,5.98 €
ST0680,IT0875,20200119,3,5.98 €
ST0680,IT0875,20200123,3,5.98 €
ST0680,IT0875,20200125,3,5.98 €
ST0680,IT0875,20200126,3,5.98 €
ST0680,IT0876,20200123,6,5.98 €
ST0680,IT0876,20200113,3,5.98 €
ST0680,IT0876,20200116,3,5.98 €
ST0680,IT0876,20200117,3,5.98 €
ST0680,IT0876,20200119,3,5.98 €
ST0680,IT0876,20200122,3,5.98 €
ST0680,IT0325,20180127,12,9.98 €
ST0680,IT0325,20180105,9,9.98 €
ST0680,IT0325,20180123,9,9.98 €
ST0680,IT0325,20180103,6,9.98 €
ST0680,IT0325,20180114,6,9.98 €
ST0680,IT0325,20180116,6,9.98 €
ST0680,IT0325,20180119,6,9.98 €
ST0680,IT0325,20180131,6,9.98 €
ST0680,IT0325,20180107,3,9.98 €
ST0680,IT0325,20180108,3,9.98 €
ST0680,IT0325,20180110,3,9.98 €
ST0680,IT0325,20180111,3,9.98 €
ST0680,IT0325,20180115,3,9.98 €
ST0680,IT0325,20180117,3,9.98 €
ST0680,IT0325,20180128,3,9.98 €
ST0680,IT0325,20180130,3,9.98 €
ST0680,IT0325,20180227,12,9.98 €
ST0680,IT0325,20180207,9,9.98 €
ST0680,IT0325,20180221,9,9.98 €
ST0680,IT0325,20180228,9,9.98 €
ST0680,IT0325,20180202,6,9.98 €
ST0680,IT0325,20180208,6,9.98 €
ST0680,IT0325,20180217,6,9.98 €
ST0680,IT0325,20180220,6,9.98 €
ST0680,IT0325,20180224,6,9.98 €
ST0680,IT0325,20180201,3,9.98 €
ST0680,IT0325,20180203,3,9.98 €
ST0680,IT0325,20180206,3,9.98 €
ST0680,IT0325,20180209,3,9.98 €
ST0680,IT0325,20180216,3,9.98 €
ST0680,IT0325,20180218,3,9.98 €
ST0680,IT0325,20180223,3,9.98 €
ST0680,IT0325,20180317,30,9.98 €
ST0680,IT0325,20180304,18,9.98 €
ST0680,IT0325,20180309,12,9.98 €
ST0680,IT0325,20180329,12,9.98 €
ST0680,IT0325,20180331,12,9.98 €
ST0680,IT0325,20180301,9,9.98 €
ST0680,IT0325,20180315,9,9.98 €
ST0680,IT0325,20180323,9,9.98 €
ST0680,IT0325,20180305,6,9.98 €
ST0680,IT0325,20180307,6,9.98 €
ST0680,IT0325,20180308,6,9.98 €
ST0680,IT0325,20180310,6,9.98 €
ST0680,IT0325,20180311,6,9.98 €
ST0680,IT0325,20180312,6,9.98 €
ST0680,IT0325,20180319,6,9.98 €
ST0680,IT0325,20180321,6,9.98 €
ST0680,IT0325,20180324,6,9.98 €
ST0680,IT0325,20180330,6,9.98 €
ST0680,IT0325,20180302,3,9.98 €
ST0680,IT0325,20180303,3,9.98 €
ST0680,IT0325,20180306,3,9.98 €
ST0680,IT0325,20180318,3,9.98 €
ST0680,IT0325,20180322,3,9.98 €
ST0680,IT0325,20180325,3,9.98 €
ST0680,IT0325,20180328,3,9.98 €
ST0680,IT0325,20180412,33,9.98 €
ST0680,IT0325,20180414,15,9.98 €
ST0680,IT0325,20180406,12,9.98 €
ST0680,IT0325,20180422,12,9.98 €
ST0680,IT0325,20180409,9,9.98 €
ST0680,IT0325,20180423,9,9.98 €
ST0680,IT0325,20180402,6,9.98 €
ST0680,IT0325,20180413,6,9.98 €
ST0680,IT0325,20180415,6,9.98 €
ST0680,IT0325,20180419,6,9.98 €
ST0680,IT0325,20180421,6,9.98 €
ST0680,IT0325,20180426,6,9.98 €
ST0680,IT0325,20180430,6,9.98 €
ST0680,IT0325,20180404,3,9.98 €
ST0680,IT0325,20180405,3,9.98 €
ST0680,IT0325,20180407,3,9.98 €
ST0680,IT0325,20180408,3,9.98 €
ST0680,IT0325,20180411,3,9.98 €
ST0680,IT0325,20180416,3,9.98 €
ST0680,IT0325,20180417,3,9.98 €
ST0680,IT0325,20180418,3,9.98 €
ST0680,IT0325,20180420,3,9.98 €
ST0680,IT0325,20180425,3,9.98 €
ST0680,IT0325,20180501,6,9.98 €
ST0680,IT0325,20180502,6,9.98 €
ST0680,IT0325,20180506,3,9.98 €
ST0680,IT0325,20181028,9,9.98 €
ST0680,IT0325,20181027,6,9.98 €
ST0680,IT0325,20181030,6,9.98 €
ST0680,IT0325,20181025,3,9.98 €
ST0680,IT0325,20181031,3,9.98 €
ST0680,IT0325,20181128,72,9.98 €
ST0680,IT0325,20181124,48,9.98 €
ST0680,IT0325,20181110,42,9.98 €
ST0680,IT0325,20181125,42,9.98 €
ST0680,IT0325,20181111,36,9.98 €
ST0680,IT0325,20181127,36,9.98 €
ST0680,IT0325,20181129,30,9.98 €
ST0680,IT0325,20181117,21,9.98 €
ST0680,IT0325,20181105,18,9.98 €
ST0680,IT0325,20181119,18,9.98 €
ST0680,IT0325,20181121,18,9.98 €
ST0680,IT0325,20181126,18,9.98 €
ST0680,IT0325,20181118,15,9.98 €
ST0680,IT0325,20181123,15,9.98 €
ST0680,IT0325,20181130,15,9.98 €
ST0680,IT0325,20181108,12,9.98 €
ST0680,IT0325,20181112,12,9.98 €
ST0680,IT0325,20181122,12,9.98 €
ST0680,IT0325,20181103,9,9.98 €
ST0680,IT0325,20181106,9,9.98 €
ST0680,IT0325,20181113,9,9.98 €
ST0680,IT0325,20181115,9,9.98 €
ST0680,IT0325,20181116,9,9.98 €
ST0680,IT0325,20181104,6,9.98 €
ST0680,IT0325,20181109,6,9.98 €
ST0680,IT0325,20181107,3,9.98 €
ST0680,IT0325,20181210,102,7.49 €
ST0680,IT0325,20181208,99,7.49 €
ST0680,IT0325,20181218,93,7.57 €
ST0680,IT0325,20181223,93,7.49 €
ST0680,IT0325,20181222,87,7.49 €
ST0680,IT0325,20181211,84,9.98 €
ST0680,IT0325,20181209,78,7.49 €
ST0680,IT0325,20181219,75,7.49 €
ST0680,IT0325,20181221,72,7.49 €
ST0680,IT0325,20181220,69,7.49 €
ST0680,IT0325,20181216,57,9.98 €
ST0680,IT0325,20181215,42,9.98 €
ST0680,IT0325,20181207,42,7.49 €
ST0680,IT0325,20181204,39,9.98 €
ST0680,IT0325,20181201,36,9.98 €
ST0680,IT0325,20181203,30,9.98 €
ST0680,IT0325,20181213,30,9.98 €
ST0680,IT0325,20181217,30,9.98 €
ST0680,IT0325,20181212,27,9.98 €
ST0680,IT0325,20181214,24,9.98 €
ST0680,IT0325,20181206,18,9.98 €
ST0680,IT0325,20181202,15,9.98 €
ST0680,IT0325,20181205,15,9.98 €
ST0680,IT0325,20181230,9,9.98 €
ST0680,IT0325,20181226,6,9.98 €
ST0680,IT0325,20181224,6,7.49 €
ST0680,IT0325,20181227,3,9.98 €
ST0680,IT0325,20181228,3,9.98 €
ST0680,IT0325,20181229,3,9.98 €
ST0680,IT0325,20181231,3,9.98 €
ST0680,IT0325,20190103,27,9.98 €
ST0680,IT0325,20190107,15,9.98 €
ST0680,IT0325,20190109,12,9.98 €
ST0680,IT0325,20190121,12,9.98 €
ST0680,IT0325,20190102,9,9.98 €
ST0680,IT0325,20190105,9,9.98 €
ST0680,IT0325,20190108,9,9.98 €
ST0680,IT0325,20190111,9,9.98 €
ST0680,IT0325,20190131,9,9.98 €
ST0680,IT0325,20190104,6,9.98 €
ST0680,IT0325,20190106,6,9.98 €
ST0680,IT0325,20190113,6,9.98 €
ST0680,IT0325,20190114,6,9.98 €
ST0680,IT0325,20190119,6,9.98 €
ST0680,IT0325,20190125,6,9.98 €
ST0680,IT0325,20190126,6,9.98 €
ST0680,IT0325,20190127,6,9.98 €
ST0680,IT0325,20190110,3,9.98 €
ST0680,IT0325,20190115,3,9.98 €
ST0680,IT0325,20190116,3,9.98 €
ST0680,IT0325,20190117,3,9.98 €
ST0680,IT0325,20190120,3,9.98 €
ST0680,IT0325,20190124,3,9.98 €
ST0680,IT0325,20190130,3,9.98 €
ST0680,IT0325,20190206,15,9.98 €
ST0680,IT0325,20190201,12,9.98 €
ST0680,IT0325,20190203,6,9.98 €
ST0680,IT0325,20190202,3,9.98 €
ST0680,IT0325,20190204,3,9.98 €
ST0680,IT0325,20190207,3,9.98 €
ST0680,IT0325,20190208,3,9.98 €
ST0680,IT0325,20190405,24,7.49 €
ST0680,IT0325,20190413,15,9.98 €
ST0680,IT0325,20190411,12,9.98 €
ST0680,IT0325,20190404,6,9.98 €
ST0680,IT0325,20190414,6,9.98 €
ST0680,IT0325,20190424,6,9.98 €
ST0680,IT0325,20190425,6,9.98 €
ST0680,IT0325,20190426,6,9.98 €
